time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,characteristic_grouping,pupil_characteristic,setting_type,pupils
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,870,SEN on entry,No SEN,Total,13
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,870,SEN on entry,SEN Support,Total,57
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Age,11,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Age,12,Total,2
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Age,13,Total,2
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Age,14,Total,11
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Age,15,Total,16
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Age,6,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Age,7,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Ethnicity minor,African,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Ethnicity minor,Any other Asian background,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Ethnicity minor,Any other ethnic group,Total,2
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Ethnicity minor,Any other Mixed/Multiple ethnic background,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Ethnicity minor,Any other White background,Total,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Ethnicity minor,Caribbean,Total,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,Total,14
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Ethnicity minor,Indian,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Ethnicity minor,Pakistani,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Ethnicity minor,Unclassified,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Ethnicity minor,White and Black African,Total,2
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Ethnicity minor,White and Black Caribbean,Total,4
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,FSM eligibility,FSM eligible,Total,14
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,FSM eligibility,Not FSM eligible,Total,20
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Gender,Female,Total,8
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Gender,Male,Total,26
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,SEN on entry,EHC plan,Total,4
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,SEN on entry,No SEN,Total,15
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,SEN on entry,SEN Support,Total,15
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Age,10,Total,6
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Age,11,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Age,12,Total,9
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Age,13,Total,10
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Age,14,Total,28
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Age,15,Total,39
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Age,5,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Age,8,Total,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Age,9,Total,14
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Ethnicity minor,African,Total,2
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Ethnicity minor,Any other Black/African/Caribbean background,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Ethnicity minor,Any other ethnic group,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Ethnicity minor,Any other Mixed/Multiple ethnic background,Total,4
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Ethnicity minor,Any other White background,Total,5
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Ethnicity minor,Caribbean,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,Total,79
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Ethnicity minor,Gypsy/Roma,Total,4
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Ethnicity minor,Irish traveller,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Ethnicity minor,Pakistani,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Ethnicity minor,Unclassified,Total,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Ethnicity minor,White and Asian,Total,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Ethnicity minor,White and Black Caribbean,Total,8
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,FSM eligibility,FSM eligible,Total,41
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,FSM eligibility,Not FSM eligible,Total,70
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Gender,Female,Total,40
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Gender,Male,Total,71
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,SEN on entry,EHC plan,Total,52
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,SEN on entry,No SEN,Total,32
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,SEN on entry,SEN Support,Total,27
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,10,Total,8
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,11,Total,14
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,12,Total,25
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,13,Total,33
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,14,Total,73
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,15,Total,100
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,16,Total,5
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,17,Total,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,19,Total,2
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,4,Total,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,5,Total,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,6,Total,7
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,7,Total,3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,8,Total,5
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Age,9,Total,7
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Ethnicity minor,African,Total,2
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Ethnicity minor,Any other Black/African/Caribbean background,Total,5
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Ethnicity minor,Any other Mixed/Multiple ethnic background,Total,2
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Ethnicity minor,Any other White background,Total,10
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Ethnicity minor,Caribbean,Total,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,Total,230
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Ethnicity minor,Gypsy/Roma,Total,3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Ethnicity minor,Irish,Total,4
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Ethnicity minor,Irish traveller,Total,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Ethnicity minor,Unclassified,Total,12
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Ethnicity minor,White and Asian,Total,3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Ethnicity minor,White and Black African,Total,3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Ethnicity minor,White and Black Caribbean,Total,9
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,FSM eligibility,FSM eligible,Total,126
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,FSM eligibility,Not FSM eligible,Total,159
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Gender,Female,Total,110
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Gender,Male,Total,175
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,SEN on entry,EHC plan,Total,85
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,SEN on entry,No SEN,Total,103
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,SEN on entry,SEN Support,Total,97
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Age,10,Total,2
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Age,11,Total,7
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Age,12,Total,8
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Age,13,Total,7
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Age,14,Total,21
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Age,15,Total,15
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Age,5,Total,2
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Age,6,Total,6
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Age,7,Total,8
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Age,8,Total,13
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Age,9,Total,6
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Ethnicity minor,Any other ethnic group,Total,2
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Ethnicity minor,Any other White background,Total,5
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,Total,74
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Ethnicity minor,Indian,Total,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Ethnicity minor,Pakistani,Total,4
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Ethnicity minor,Unclassified,Total,3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Ethnicity minor,White and Black African,Total,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Ethnicity minor,White and Black Caribbean,Total,5
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,FSM eligibility,FSM eligible,Total,55
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,FSM eligibility,Not FSM eligible,Total,40
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Gender,Female,Total,16
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Gender,Male,Total,79
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,SEN on entry,EHC plan,Total,24
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,SEN on entry,No SEN,Total,29
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,SEN on entry,SEN Support,Total,42
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Age,13,Total,4
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Age,14,Total,7
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Age,15,Total,16
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Age,7,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Ethnicity minor,Any other White background,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,Total,27
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,FSM eligibility,FSM eligible,Total,24
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,FSM eligibility,Not FSM eligible,Total,4
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Gender,Female,Total,15
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Gender,Male,Total,13
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,SEN on entry,EHC plan,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,SEN on entry,No SEN,Total,16
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,SEN on entry,SEN Support,Total,11
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Age,10,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Age,11,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Age,12,Total,14
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Age,13,Total,9
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Age,14,Total,16
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Age,15,Total,23
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Age,6,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Ethnicity minor,Any other ethnic group,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Ethnicity minor,Any other Mixed/Multiple ethnic background,Total,2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Ethnicity minor,Any other White background,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,Total,60
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Ethnicity minor,Unclassified,Total,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,FSM eligibility,FSM eligible,Total,38
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,FSM eligibility,Not FSM eligible,Total,27
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Gender,Female,Total,22
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Gender,Male,Total,43
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,SEN on entry,EHC plan,Total,17
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,SEN on entry,No SEN,Total,23
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,SEN on entry,SEN Support,Total,25
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Age,10,Total,25
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Age,11,Total,18
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Age,12,Total,46
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Age,13,Total,80
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Age,14,Total,92
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Age,15,Total,156
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Age,17,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Age,4,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Age,5,Total,5
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Age,6,Total,13
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Age,7,Total,13
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Age,8,Total,12
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Age,9,Total,16
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Ethnicity minor,Any other Asian background,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Ethnicity minor,Any other ethnic group,Total,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Ethnicity minor,Any other Mixed/Multiple ethnic background,Total,4
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Ethnicity minor,Any other White background,Total,8
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Ethnicity minor,Chinese,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,Total,440
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Ethnicity minor,Irish traveller,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Ethnicity minor,Unclassified,Total,13
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Ethnicity minor,White and Asian,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Ethnicity minor,White and Black African,Total,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Ethnicity minor,White and Black Caribbean,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,FSM eligibility,FSM eligible,Total,197
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,FSM eligibility,Not FSM eligible,Total,282
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Gender,Female,Total,211
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Gender,Male,Total,268
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,SEN on entry,EHC plan,Total,162
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,SEN on entry,No SEN,Total,103
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,SEN on entry,SEN Support,Total,214
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Age,10,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Age,11,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Age,12,Total,18
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Age,13,Total,22
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Age,14,Total,22
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Age,15,Total,43
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Age,17,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Age,7,Total,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Age,8,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Age,9,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Ethnicity minor,Any other Black/African/Caribbean background,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Ethnicity minor,Any other White background,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,Total,109
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Ethnicity minor,Unclassified,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Ethnicity minor,White and Black African,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,FSM eligibility,FSM eligible,Total,49
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,FSM eligibility,Not FSM eligible,Total,65
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Gender,Female,Total,29
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Gender,Male,Total,85
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,SEN on entry,EHC plan,Total,43
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,SEN on entry,No SEN,Total,40
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,SEN on entry,SEN Support,Total,31
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Age,10,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Age,11,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Age,12,Total,9
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Age,13,Total,18
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Age,14,Total,32
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Age,15,Total,25
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Age,8,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Ethnicity minor,Any other ethnic group,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Ethnicity minor,Any other White background,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,Total,79
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Ethnicity minor,Unclassified,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Ethnicity minor,White and Asian,Total,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Ethnicity minor,White and Black Caribbean,Total,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,FSM eligibility,FSM eligible,Total,38
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,FSM eligibility,Not FSM eligible,Total,50
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Gender,Female,Total,30
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Gender,Male,Total,58
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,SEN on entry,EHC plan,Total,43
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,SEN on entry,No SEN,Total,20
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,SEN on entry,SEN Support,Total,25
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Age,10,Total,24
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Age,11,Total,16
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Age,12,Total,56
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Age,13,Total,101
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Age,14,Total,146
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Age,15,Total,237
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Age,16,Total,3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Age,17,Total,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Age,4,Total,5
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Age,5,Total,11
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Age,6,Total,11
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Age,7,Total,14
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Age,8,Total,17
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Age,9,Total,16
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Ethnicity minor,African,Total,2
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Ethnicity minor,Any other Asian background,Total,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Ethnicity minor,Any other Black/African/Caribbean background,Total,2
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Ethnicity minor,Any other ethnic group,Total,2
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Ethnicity minor,Any other Mixed/Multiple ethnic background,Total,8
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,852,Total,EHC plan,Total,7
