time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,num_schools,enrolments,sess_possible,sess_overall,sess_authorised,sess_unauthorised,sess_overall_percent,sess_authorised_percent,sess_unauthorised_percent,enrolments_pa_10_exact,enrolments_pa_10_exact_percent,enrolments_pa_50_exact,enrolments_pa_50_exact_percent,sess_auth_illness,sess_auth_appointments,sess_auth_religious,sess_auth_study,sess_auth_traveller,sess_auth_holiday,sess_auth_ext_holiday,sess_auth_excluded,sess_auth_other,sess_auth_totalreasons,sess_unauth_holiday,sess_unauth_late,sess_unauth_other,sess_unauth_noyet,sess_unauth_totalreasons,sess_overall_totalreasons,sess_x_covid,sess_y_exceptional
201314,Autumn and spring term,Regional,E92000001,England,E13000002,Outer London,,,,33,3116,476838,138921,61421,77500,29.13379,12.88089,16.2529,2102,67.45828,z,z,18326,3203,199,127,190,310,z,5793,31320,59468,425,4553,67630,2837,75445,134913,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,4,202,35062,9682,6548,3134,27.61394,18.67549,8.93845,131,64.85149,z,z,2437,295,0,0,0,118,z,221,3477,6548,0,6,3118,10,3134,9682,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,3,238,32529,12614,8786,3828,38.77771,27.00975,11.76796,196,82.35294,z,z,1193,367,0,0,0,42,z,436,6748,8786,2,77,3727,22,3828,12614,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,1,170,26827,7880,2685,5195,29.37339,10.00857,19.36482,117,68.82353,z,z,739,257,0,4,0,0,z,744,941,2685,8,33,5137,17,5195,7880,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,2,359,27252,7762,2660,5102,28.48231,9.76075,18.72156,239,66.57382,z,z,980,217,0,0,0,36,z,648,779,2660,49,324,4718,11,5102,7762,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,2,122,11495,3035,2113,922,26.40278,18.38191,8.02088,88,72.13115,z,z,858,75,0,0,1,1,z,95,1083,2113,5,45,872,0,922,3035,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,3,244,34235,5883,3564,2319,17.18417,10.4104,6.77377,125,51.22951,z,z,1331,358,0,1,0,2,z,202,1670,3564,38,11,2245,25,2319,5883,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,2,181,28094,11242,5809,5433,40.01566,20.67701,19.33865,155,85.63536,z,z,2029,396,0,0,0,24,z,877,2483,5809,22,8,5403,0,5433,11242,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,2,450,66359,15663,6611,9052,23.60343,9.96248,13.64095,276,61.33333,z,z,3054,572,0,0,44,26,z,326,2589,6611,222,121,8702,7,9052,15663,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,5,951,147908,53844,33937,19907,36.40371,22.94467,13.45904,738,77.60252,z,z,5454,739,36,29,0,70,z,1307,26300,33935,200,506,13215,5980,19901,53836,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,3,102,20577,2948,2183,765,14.32668,10.60893,3.71774,48,47.05882,z,z,1366,67,0,0,0,52,z,185,513,2183,0,11,751,3,765,2948,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,4,266,49311,17911,12451,5460,36.32252,25.24994,11.07258,208,78.19549,z,z,2153,561,0,0,56,38,z,1455,8188,12451,50,0,5354,56,5460,17911,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,1,70,13881,5585,4304,1281,40.23485,31.00641,9.22844,59,84.28571,z,z,543,66,0,0,0,2,z,286,3407,4304,27,105,1149,0,1281,5585,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,6,715,112315,55130,40918,14212,49.08516,36.43147,12.6537,587,82.0979,z,z,5231,1241,0,7,146,37,z,1389,32867,40918,64,226,13748,174,14212,55130,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,2,143,22490,5212,3680,1532,23.17474,16.36283,6.81192,74,51.74825,z,z,1003,175,0,0,71,14,z,92,2325,3680,8,10,1500,14,1532,5212,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,2,85,10644,4997,4197,800,46.94664,39.43067,7.51597,69,81.17647,z,z,445,46,0,0,2,0,z,16,3662,4171,20,19,640,0,679,4850,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,2,466,70579,24518,12035,12483,34.73838,17.05181,17.68656,366,78.54077,z,z,3948,632,0,0,0,27,z,267,7161,12035,59,57,12367,0,12483,24518,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",4,782,61177,37892,33537,4355,61.93831,54.81962,7.11869,741,94.75703,z,z,3008,353,6,0,0,30,z,299,29841,33537,10,1,4287,57,4355,37892,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,1,109,14853,3735,1831,1904,25.14644,12.32748,12.81896,77,70.6422,z,z,1376,171,0,0,0,0,z,63,221,1831,16,12,1309,567,1904,3735,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,1,304,43678,11142,3880,7262,25.50941,8.88319,16.62622,171,56.25,z,z,2579,443,0,0,10,13,z,447,388,3880,5,22,7151,84,7262,11142,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,4,333,48858,20242,15122,5120,41.43027,30.95092,10.47935,266,79.87988,z,z,2562,372,0,6,4,46,z,269,11863,15122,37,173,4907,3,5120,20242,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,1,202,31773,8402,3575,4827,26.44384,11.25169,15.19214,115,56.93069,z,z,1280,154,1,31,0,8,z,530,1571,3575,6,107,4714,0,4827,8402,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,3,287,33549,11549,4187,7362,34.42427,12.48025,21.94402,220,76.65505,z,z,1548,277,2,259,0,0,z,447,1522,4055,0,405,6702,0,7107,11162,0,0
201415,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,4,498,74580,27035,15974,11061,36.24966,21.41861,14.83105,358,71.88755,z,z,3476,514,4,54,0,134,z,1929,9863,15974,155,1192,9599,115,11061,27035,0,0
201415,Autumn and spring term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,41,2967,424756,110629,51433,59196,26.04531,12.10883,13.93647,1839,61.9818,z,z,19048,3105,74,135,8,349,z,3869,24845,51433,632,767,52199,5598,59196,110629,0,0
201415,Autumn and spring term,Regional,E92000001,England,E12000004,East Midlands,,,,19,2733,287647,70789,41754,29035,24.60968,14.51571,10.09397,1713,62.67838,z,z,9852,2606,16,337,44,73,z,2554,19962,35444,355,362,28012,45,28774,64218,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,1,155,23826,5856,4373,1483,24.57819,18.3539,6.22429,106,68.3871,z,z,1735,270,0,0,0,0,z,111,2257,4373,0,0,1124,359,1483,5856,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,4,210,36976,9022,5820,3202,24.39961,15.73994,8.65967,131,62.38095,z,z,1822,273,0,0,0,29,z,231,3465,5820,0,13,3180,9,3202,9022,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,1,62,7794,2490,899,1591,31.94765,11.53451,20.41314,40,64.51613,z,z,264,108,0,0,0,0,z,161,366,899,0,52,1538,1,1591,2490,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,1,86,15225,3913,1329,2584,25.70115,8.72906,16.97209,60,69.76744,z,z,397,156,0,0,0,4,z,54,718,1329,6,12,2493,73,2584,3913,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,3,408,54947,10311,4725,5586,18.76536,8.5992,10.16616,243,59.55882,z,z,2702,325,2,0,24,38,z,847,787,4725,50,41,5476,19,5586,10311,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,2,85,11308,2343,1232,1111,20.71984,10.89494,9.8249,46,54.11765,z,z,581,79,0,0,0,0,z,131,441,1232,20,79,1008,4,1111,2343,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,1,63,7346,1312,874,438,17.86006,11.89763,5.96243,38,60.31746,z,z,245,68,0,0,0,0,z,284,277,874,0,0,436,2,438,1312,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,1,155,27752,10112,2997,7115,36.43701,10.79922,25.63779,123,79.35484,z,z,702,72,0,0,0,12,z,784,1427,2997,26,697,6372,20,7115,10112,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,3,236,35552,10709,4284,6425,30.12207,12.04995,18.07212,179,75.84746,z,z,2163,183,2,0,0,104,z,159,1673,4284,0,198,3923,2304,6425,10709,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,6,449,63900,25795,19890,5905,40.36776,31.12676,9.241,342,76.16927,z,z,2707,301,0,19,0,83,z,946,15834,19890,30,413,5450,12,5905,25795,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,1,155,14117,4318,3226,1092,30.58724,22.85188,7.73535,102,65.80645,z,z,1204,125,5,0,34,2,z,272,1584,3226,10,1,1066,15,1092,4318,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,8,505,83844,32449,21731,10718,38.70164,25.91837,12.78326,424,83.9604,z,z,4262,659,7,459,246,130,z,1386,14582,21731,16,294,10406,2,10718,32449,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,1,24,2944,1217,976,241,41.33832,33.15217,8.18614,17,70.83333,z,z,68,12,7,3,0,0,z,30,856,976,12,0,227,2,241,1217,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,1,109,19608,10029,8467,1562,51.14749,43.18135,7.96614,98,89.90826,z,z,583,56,6,0,0,0,z,224,7598,8467,12,94,1456,0,1562,10029,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,2,86,11049,5706,5029,677,51.64268,45.51543,6.12725,74,86.04651,z,z,498,145,0,0,0,0,z,46,4277,4966,6,13,621,0,640,5606,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,1,135,15247,3349,1657,1692,21.96498,10.86771,11.09727,86,63.7037,z,z,1214,138,1,0,0,18,z,18,268,1657,31,8,911,742,1692,3349,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,3,188,33273,5466,2612,2854,16.42773,7.85021,8.57753,109,57.97872,z,z,1046,142,32,10,0,150,z,325,907,2612,28,79,2697,50,2854,5466,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,1,65,11554,1594,454,1140,13.79609,3.92938,9.86671,27,41.53846,z,z,202,41,3,0,0,55,z,83,70,454,0,0,1140,0,1140,1594,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,2,197,31101,7614,3610,4004,24.48153,11.60734,12.87418,121,61.42132,z,z,1294,193,12,2,0,58,z,664,1387,3610,0,606,3383,15,4004,7614,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,1,145,25245,10131,5570,4561,40.13072,22.06378,18.06694,126,86.89655,z,z,3297,155,6,2,0,0,z,450,1660,5570,62,255,4228,16,4561,10131,0,0
201516,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,1,135,17481,2779,1462,1317,15.89726,8.36337,7.53389,65,48.14815,z,z,682,113,0,0,0,0,z,308,359,1462,1,0,1316,0,1317,2779,0,0
201516,Autumn and spring term,National,E92000001,England,,,,,,347,34018,4904233,1556814,891105,665709,31.74429,18.17012,13.57417,23867,70.15992,z,z,219482,39190,1366,3608,897,3521,z,64507,543733,876304,5359,31163,603806,14876,655204,1531508,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,1,77,10783,3275,1928,1347,30.37188,17.88,12.49189,55,71.42857,25,32.4675,469,89,0,0,0,0,z,37,1333,1928,0,0,1347,0,1347,3275,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,1,164,28861,13497,6709,6788,46.76553,23.2459,23.51963,153,93.29268,76,46.3415,1196,403,0,0,0,0,z,559,4551,6709,11,50,6689,38,6788,13497,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,1,110,19593,5271,1329,3942,26.90247,6.78303,20.11943,73,66.36364,19,17.2727,594,157,0,0,0,0,z,188,390,1329,70,54,3813,5,3942,5271,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,2,175,27874,9282,3794,5488,33.29985,13.61125,19.6886,130,74.28571,48,27.4286,1101,446,0,0,0,27,z,309,1911,3794,0,203,5285,0,5488,9282,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,3,281,50199,13313,9340,3973,26.52045,18.60595,7.9145,190,67.61566,55,19.5729,2501,451,0,0,0,2,z,1008,5378,9340,123,49,3795,6,3973,13313,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,1,95,19254,6970,2501,4469,36.20027,12.98951,23.21076,79,83.15789,24,25.2632,1235,222,12,0,0,0,z,513,519,2501,8,1,4460,0,4469,6970,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,3,187,32591,12059,5458,6601,37.00101,16.74695,20.25406,149,79.67914,66,35.2941,1216,247,0,0,0,38,z,422,3535,5458,26,39,6536,0,6601,12059,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",6,477,81607,15026,5111,9915,18.41264,6.26294,12.14969,220,46.12159,46,9.64361,2462,551,0,73,1,42,z,491,1491,5111,36,234,9570,75,9915,15026,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,1,90,12695,3622,2407,1215,28.53092,18.96022,9.5707,64,71.11111,25,27.7778,336,71,0,0,0,16,z,737,1247,2407,9,44,1144,18,1215,3622,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,3,337,36761,9517,4160,5357,25.88885,11.31634,14.57251,240,71.21662,59,17.5074,1625,246,22,1383,0,21,z,228,635,4160,116,189,4989,63,5357,9517,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,2,267,24972,5063,1887,3176,20.27471,7.55646,12.71824,140,52.43446,22,8.2397,804,89,10,0,0,12,z,81,891,1887,4,129,3032,11,3176,5063,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,3,325,59419,22588,14930,7658,38.01478,25.12664,12.88813,269,82.76923,121,37.2308,7414,602,14,244,0,9,z,915,5732,14930,194,271,7183,10,7658,22588,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,4,247,41111,14850,9289,5561,36.12172,22.59493,13.52679,187,75.7085,94,38.0567,1530,313,0,0,0,0,z,908,6538,9289,18,4,5527,12,5561,14850,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,6,399,65884,18042,11915,6127,27.38449,18.08482,9.29968,275,68.92231,90,22.5564,2607,451,20,64,2,57,z,1385,7329,11915,40,130,5656,301,6127,18042,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,2,403,46962,12254,6063,6191,26.09344,12.91044,13.183,267,66.2531,55,13.6476,1728,207,8,2,0,26,z,725,3367,6063,159,31,5987,14,6191,12254,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,2,265,30903,14281,7213,7068,46.21234,23.34078,22.87157,200,75.4717,95,35.8491,554,761,0,1,0,0,z,230,5667,7213,44,1213,5798,13,7068,14281,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,8,362,48226,15721,9392,6329,32.5986,19.47497,13.12363,254,70.16575,69,19.0608,1936,479,0,3,3,51,z,896,6024,9392,28,211,6088,2,6329,15721,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,1,228,40006,13970,8831,5139,34.91976,22.07419,12.84557,175,76.75439,58,25.4386,2271,239,5,8,0,32,z,480,5796,8831,62,631,4325,121,5139,13970,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,3,441,54889,13824,9962,3862,25.18537,18.14936,7.03602,295,66.89342,92,20.8617,4402,618,2,0,1,53,z,108,4778,9962,46,435,3369,12,3862,13824,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,5,636,74920,34958,25838,9120,46.66044,34.48745,12.17298,527,82.86164,283,44.4969,3630,365,0,6,450,24,z,1206,20157,25838,34,550,8536,0,9120,34958,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,2,183,31682,8501,3936,4565,26.83227,12.42346,14.40881,117,63.93443,30,16.3934,1251,130,8,0,0,6,z,795,1746,3936,22,663,3868,12,4565,8501,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,3,242,38037,6977,3529,3448,18.34267,9.27781,9.06486,140,57.85124,23,9.50413,1853,318,4,0,0,0,z,234,581,2990,136,219,2998,16,3369,6359,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,1,131,23774,6661,2772,3889,28.018,11.6598,16.35821,84,64.12214,28,21.3741,481,86,14,49,0,0,z,448,1694,2772,0,23,3863,3,3889,6661,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,1,68,8151,2661,1279,1382,32.6463,15.69133,16.95497,61,89.70588,18,26.4706,328,46,2,0,0,0,z,49,854,1279,0,7,1365,10,1382,2661,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,1,189,32080,7092,3238,3854,22.10723,10.09352,12.01372,111,58.73016,18,9.52381,1165,111,12,0,0,35,z,341,1574,3238,60,0,3712,82,3854,7092,0,0
201617,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,3,129,20395,6856,2608,4248,33.61608,12.78745,20.82863,94,72.86822,40,31.0078,814,200,14,0,0,12,z,341,1227,2608,18,321,3581,328,4248,6856,0,0
201617,Autumn and spring term,National,E92000001,England,,,,,,342,36316,5408656,1797912,1021338,776574,33.24138,18.8834,14.35798,26091,71.84437,10368,28.5494,250450,41848,1284,2625,1313,4027,z,74688,630574,1006809,7011,34995,707964,15710,765680,1772489,0,0
201617,Autumn and spring term,Regional,E92000001,England,E12000001,North East,,,,18,1808,304028,111768,55381,56387,36.7624,18.21576,18.54665,1438,79.5354,587,32.4668,14336,2982,12,0,1,300,z,4653,33097,55381,554,2287,51805,1741,56387,111768,0,0
201617,Autumn and spring term,Regional,E92000001,England,E12000006,East of England,,,,39,3379,583786,220821,149625,71196,37.82568,25.63011,12.19556,2610,77.24179,1166,34.5072,27066,4122,80,408,220,443,z,10050,107227,149616,617,4053,66093,433,71196,220812,0,0
201617,Autumn and spring term,Regional,E92000001,England,E12000008,South East,,,,46,4733,731497,271330,166412,104918,37.09243,22.74951,14.34292,3554,75.0898,1453,30.6993,33640,6271,39,125,224,330,z,8729,116995,166353,937,4070,99189,707,104903,271256,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,1,66,11248,4514,1425,3089,40.13158,12.66892,27.46266,61,92.42424,19,28.7879,353,116,0,0,0,0,z,632,324,1425,6,10,3049,24,3089,4514,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,1,110,16795,4369,2795,1574,26.01369,16.64186,9.37184,76,69.09091,21,19.0909,650,314,0,0,0,21,z,458,1352,2795,50,29,1490,5,1574,4369,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,1,61,9739,4359,1568,2791,44.75819,16.10022,28.65797,53,86.88525,19,31.1475,450,251,0,0,0,0,z,103,764,1568,26,124,2641,0,2791,4359,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,1,158,30703,9090,3542,5548,29.60623,11.53633,18.0699,122,77.21519,35,22.1519,1744,228,0,0,0,0,z,428,1142,3542,70,305,5173,0,5548,9090,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,2,266,50620,21566,9197,12369,42.60371,18.16871,24.43501,224,84.21053,106,39.8496,2551,267,0,0,0,0,z,135,6244,9197,140,0,12201,28,12369,21566,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,1,77,9443,2596,1446,1150,27.49126,15.31293,12.17833,52,67.53247,15,19.4805,651,186,0,0,0,0,z,104,505,1446,42,0,1091,17,1150,2596,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,2,140,22335,4701,1833,2868,21.04768,8.20685,12.84083,76,54.28571,18,12.8571,742,113,0,0,0,0,z,353,625,1833,44,10,2808,6,2868,4701,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,2,119,11646,4145,2218,1927,35.59162,19.04517,16.54645,99,83.19328,30,25.2101,867,218,0,0,4,0,z,138,991,2218,56,41,1829,1,1927,4145,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,3,283,50219,11406,6707,4699,22.71252,13.3555,9.35702,180,63.60424,37,13.0742,2033,471,0,0,0,20,z,847,3336,6707,162,92,4444,1,4699,11406,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,2,247,34117,11706,3359,8347,34.31134,9.84553,24.46581,176,71.25506,83,33.6032,1603,170,0,0,0,0,z,286,1300,3359,77,439,7742,89,8347,11706,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,2,388,59276,19349,8479,10870,32.64222,14.30427,18.33794,259,66.75258,108,27.835,2192,404,0,0,0,24,z,701,5158,8479,175,201,10489,5,10870,19349,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,1,199,30051,10878,9084,1794,36.19846,30.22861,5.96985,139,69.84925,56,28.1407,1651,265,0,0,1,38,z,55,7074,9084,4,0,1790,0,1794,10878,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,1,113,13060,2992,1775,1217,22.90965,13.59112,9.31853,78,69.02655,10,8.84956,629,97,0,90,0,47,z,364,548,1775,0,1,1216,0,1217,2992,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,2,111,21076,6659,1732,4927,31.59518,8.21788,23.3773,80,72.07207,22,19.8198,963,235,1,0,0,2,z,116,415,1732,38,352,4473,64,4927,6659,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,1,125,23724,10919,8126,2793,46.02512,34.25223,11.77289,113,90.4,57,45.6,391,60,0,0,0,0,z,178,3763,4392,22,78,1209,0,1309,5701,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,3,425,59279,20053,14540,5513,33.82817,24.52808,9.30009,328,77.17647,124,29.1765,4582,628,0,0,0,44,z,461,8825,14540,40,496,4965,12,5513,20053,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,4,130,21520,5835,1583,4252,27.11431,7.35595,19.75836,101,77.69231,28,21.5385,949,63,0,2,0,20,z,255,294,1583,8,355,3753,136,4252,5835,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,1,101,12354,3124,834,2290,25.28736,6.75085,18.53651,68,67.32673,18,17.8218,428,164,0,0,0,0,z,171,71,834,0,514,1776,0,2290,3124,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,2,103,15016,3620,2002,1618,24.10762,13.33245,10.77517,68,66.01942,12,11.6505,742,160,0,0,0,14,z,554,532,2002,0,519,1054,45,1618,3620,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,1,94,12778,3424,1177,2247,26.79606,9.21114,17.58491,71,75.53191,12,12.766,482,95,2,0,0,2,z,16,580,1177,80,328,1839,0,2247,3424,0,0
201718,Autumn and spring term,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,3,132,18264,5378,2119,3259,29.4459,11.60206,17.84385,83,62.87879,28,21.2121,439,118,0,0,0,0,z,124,1438,2119,20,228,2967,44,3259,5378,0,0
201718,Autumn and spring term,Regional,E92000001,England,E12000009,South West,,,,34,4191,545675,195408,143568,51840,35.81033,26.31017,9.50016,3318,79.16965,1584,37.7953,32834,4634,1,55,153,500,z,5741,99650,143568,761,1776,48075,1228,51840,195408,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,1,111,21273,10835,5438,5397,50.93311,25.56292,25.37019,93,83.78378,54,48.6487,1128,100,0,0,0,0,z,848,3362,5438,64,544,4789,0,5397,10835,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,5,309,47383,12828,6840,5988,27.073,14.43556,12.63744,214,69.25566,50,16.1812,2134,312,0,0,1,22,z,1001,3370,6840,137,672,5173,6,5988,12828,0,0
201819,Autumn and spring term,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,3,204,38843,11317,5051,6266,29.13524,13.00363,16.13161,163,79.90196,41,20.098,0,0,0,0,0,0,z,0,0,0,0,0,0,0,0,0,0,0
